10.602	18.080	16.000	16.90000	0.33079
10.602	18.053	16.000	16.81000	0.33386
10.602	18.026	16.000	16.72000	0.33689
10.602	17.999	16.000	16.64000	0.34008
10.602	17.972	16.000	16.56000	0.34328
10.602	17.945	16.000	16.47000	0.34623
10.602	17.918	16.000	16.39000	0.34932
10.602	17.891	16.000	16.31000	0.35242
10.602	17.864	16.000	16.23000	0.35545
10.602	17.837	16.000	16.16000	0.35863
10.602	17.810	16.000	16.08000	0.36159
10.602	17.783	16.000	16.00000	0.36455
10.602	17.756	16.000	15.93000	0.36764
10.602	17.729	16.000	15.86000	0.37073
10.602	17.702	16.000	15.78000	0.37349
10.602	17.675	16.000	15.71000	0.37656
10.602	17.649	16.000	15.64000	0.37952
10.602	17.622	16.000	15.57000	0.38293
10.602	17.595	16.000	15.50000	0.38548
10.602	17.568	16.000	15.43000	0.38827
10.602	17.541	16.000	15.37000	0.39139
10.602	17.514	16.000	15.30000	0.39423
10.602	17.487	16.000	15.23000	0.39703
10.602	17.460	16.000	15.17000	0.40005
10.602	17.433	16.000	15.11000	0.40347
10.602	17.406	16.000	15.04000	0.40627
10.602	17.379	16.000	14.98000	0.40918
10.602	17.352	16.000	14.92000	0.41204
10.602	17.325	16.000	14.86000	0.41450
10.602	17.298	16.000	14.80000	0.41737
10.602	17.271	16.000	14.74000	0.42018
10.602	17.244	16.000	14.68000	0.42305
10.602	17.217	16.000	14.62000	0.42574
10.602	17.190	16.000	14.57000	0.42878
10.602	17.163	16.000	14.51000	0.43146
10.602	17.136	16.000	14.46000	0.43450
10.602	17.109	16.000	14.40000	0.43703
10.602	17.082	16.000	14.35000	0.44005
10.602	17.055	16.000	14.29000	0.44255
10.602	17.028	16.000	14.24000	0.44542
10.602	17.001	16.000	14.19000	0.44820
10.602	16.974	16.000	14.14000	0.45104
10.602	16.947	16.000	14.08000	0.45361
10.602	16.920	16.000	14.03000	0.45626
10.602	16.893	16.000	13.98000	0.45896
10.602	16.866	16.000	13.93000	0.46172
10.602	16.839	16.000	13.89000	0.46470
